"crop","country","region","latitude","longitude","current_average_temperature_point_coordinate_d_c","current_annual_precipitation_mm_point_coordinate","global_delta_t_from_pre_industrial_period","annual_precipitation_change_each_study_mm","climate_scenario","future_mid_point","projected_yield_t_ha","climate_impacts","local_delta_t","drought_index"
"Rice","China","Asia",35.8617,104.195,7.118629932,390.3343252,2.593,66.1012,"RCP8.5",2050,4.9589,-7.3189,2.404,0.169345086333699
"Rice","Egypt","Africa",26.8206,30.8025,23.0616703,1.764165124,1.791,-2.1912,"RCP2.6",2050,8.4494,-17.2685,0.964,-1.24206060429976
"Rice","Egypt","Africa",26.8206,30.8025,23.0616703,1.764165124,2.094,-5.1128,"RCP4.5",2050,8.1,-20.718,1.245,-2.89814141003277
"Rice","Egypt","Africa",26.8206,30.8025,23.0616703,1.764165124,2.593,-11.3212,"RCP8.5",2050,7.3492,-29.3452,2.007,-6.41731312221542
"Rice","India","Asia",20.5937,78.9629,28.37262726,1096.823568,1.791,83.6308000000001,"RCP2.6",2050,6.5354,-12.6417,0.8,0.0762481792331436
"Rice","India","Asia",20.5937,78.9629,28.37262726,1096.823568,2.094,24.8336,"RCP4.5",2050,6.3068,-13.6839,1.336,0.0226413807329859
"Rice","India","Asia",20.5937,78.9629,28.37262726,1096.823568,2.593,61.3536,"RCP8.5",2050,5.9303,-17.2447,1.886,0.0559375288697298
"Rice","Indonesia","Asia",-0.78928,113.921,26.23529816,3891.50319,1.791,-3.65199999999995,"RCP2.6",2050,8.2111,0.79567,0.701,-0.000938454839092641
"Rice","Indonesia","Asia",-0.78928,113.921,26.23529816,3891.50319,2.094,88.0132,"RCP4.5",2050,8.0906,0.76487,0.991,0.022616761622133
"Rice","Indonesia","Asia",-0.78928,113.921,26.23529816,3891.50319,2.593,135.8544,"RCP8.5",2050,7.8551,0.15378,1.449,0.0349105200142467
"Rice","Iran","Asia",32.4279,53.688,17.17997932,87.95369329,1.791,26.6596,"RCP2.6",2050,3.3335,-29.593,1.212,0.303109500042235
"Rice","Iran","Asia",32.4279,53.688,17.17997932,87.95369329,2.094,24.1032,"RCP4.5",2050,2.9389,-38.9024,1.475,0.274044205517637
"Rice","Iran","Asia",32.4279,53.688,17.17997932,87.95369329,2.593,11.3212,"RCP8.5",2050,2.4852,-43.8683,2.184,0.128717732894648
"Rice","Japan","Asia",36.2048,138.253,9.483380318,1237.055779,1.791,87.2827999999999,"RCP2.6",2050,4.14,4.7619,1.288,0.0705568831104421
"Rice","Japan","Asia",36.2048,138.253,9.483380318,1237.055779,2.094,58.0667999999999,"RCP4.5",2050,4.076,4.41476,1.54,0.0469395163789133
"Rice","Japan","Asia",36.2048,138.253,9.483380318,1237.055779,2.593,52.2235999999999,"RCP8.5",2050,4.0378,7.12513,2.14,0.0422160430326076
"Rice","Korea_Rep","Asia",35.9078,127.767,9.508642197,1420.416472,1.791,95.3172000000001,"RCP2.6",2050,4.1069,10.9317,1.421,0.0671051074659743
"Rice","Korea_Rep","Asia",35.9078,127.767,9.508642197,1420.416472,2.094,135.4892,"RCP4.5",2050,4.1385,12.4677,1.637,0.0953869535244308
"Rice","Korea_Rep","Asia",35.9078,127.767,9.508642197,1420.416472,2.593,125.2636,"RCP8.5",2050,4.1866,15.4996,2.278,0.0881879381640964
"Rice","Laos","Asia",19.8563,102.495,23.32266808,1765.343251,1.791,11.3212,"RCP2.6",2050,5.654,-4.88063,0.932,0.00641303043676462
"Rice","Laos","Asia",19.8563,102.495,23.32266808,1765.343251,2.094,2.19119999999994,"RCP4.5",2050,5.2992,-7.04052,1.382,0.00124123169743828
"Rice","Laos","Asia",19.8563,102.495,23.32266808,1765.343251,2.593,86.9176,"RCP8.5",2050,4.9178,-8.09084,1.945,0.0492355239983864
"Rice","Madagascar","Africa",-18.7669,46.8691,20.17173767,1436.672999,1.791,5.47799999999997,"RCP2.6",2050,4.8715,1.78975,0.743,0.00381297623315323
"Rice","Madagascar","Africa",-18.7669,46.8691,20.17173767,1436.672999,2.094,60.9884,"RCP4.5",2050,4.2917,1.05226,1.156,0.0424511353957728
"Rice","Madagascar","Africa",-18.7669,46.8691,20.17173767,1436.672999,2.593,74.1356,"RCP8.5",2050,3.4671,-0.17053,1.46,0.0516022783553406
"Rice","Myanmar","Asia",21.914,95.9562,27.78360558,806.9570284,1.791,16.0688,"RCP2.6",2050,7.0661,-3.02131,0.832,0.0199128323249883
"Rice","Myanmar","Asia",21.914,95.9562,27.78360558,806.9570284,2.094,56.9712,"RCP4.5",2050,6.8544,-4.71268,1.147,0.0706000418795039
"Rice","Myanmar","Asia",21.914,95.9562,27.78360558,806.9570284,2.593,83.6308000000001,"RCP8.5",2050,6.8094,-6.21196,1.707,0.103637240964144
"Rice","Nepal","Asia",28.3949,84.124,14.6274662,2651.266199,1.791,47.8411999999999,"RCP2.6",2050,2.6599,-18.5888,1.015,0.0180446610823329
"Rice","Nepal","Asia",28.3949,84.124,14.6274662,2651.266199,2.094,77.7875999999999,"RCP4.5",2050,2.3609,-18.2992,1.45,0.0293397924468466
"Rice","Nepal","Asia",28.3949,84.124,14.6274662,2651.266199,2.593,134.7588,"RCP8.5",2050,1.8637,-23.9798,2.105,0.0508280911403118
"Rice","Nigeria","Africa",9.082,8.67528,24.86382675,1325.664964,1.791,-10.2256000000001,"RCP2.6",2050,2.101,1.2348,0.855,-0.00771356283652986
"Rice","Nigeria","Africa",9.082,8.67528,24.86382675,1325.664964,2.094,84.7263999999999,"RCP4.5",2050,2.0006,0.32362,1.169,0.0639123777883896
"Rice","Nigeria","Africa",9.082,8.67528,24.86382675,1325.664964,2.593,24.8336,"RCP8.5",2050,1.7815,-0.53437,1.788,0.0187329383172866
"Rice","Pakistan","Asia",30.3753,69.3451,19.71436882,285.1325424,1.791,28.8508,"RCP2.6",2050,3.2261,-59.7722,0.967,0.101183820538893
"Rice","Pakistan","Asia",30.3753,69.3451,19.71436882,285.1325424,2.094,20.4512,"RCP4.5",2050,2.4329,-69.7424,1.659,0.0717252398756712
"Rice","Pakistan","Asia",30.3753,69.3451,19.71436882,285.1325424,2.593,20.8164,"RCP8.5",2050,1.9281,-72.9096,2.267,0.073006047730594
"Rice","Philippines","Asia",13,122,26.84768105,2416.52991,1.791,142.428,"RCP2.6",2050,5.6746,1.36778,0.7,0.0589390594383332
"Rice","Philippines","Asia",13,122,26.84768105,2416.52991,2.094,112.1164,"RCP4.5",2050,5.3289,-0.20046,0.96,0.0463956185835084
"Rice","Philippines","Asia",13,122,26.84768105,2416.52991,2.593,203.7816,"RCP8.5",2050,4.6564,-1.52781,1.407,0.084328192734846
"Rice","Sri Lanka","Asia",7.87305,80.7718,27.28367615,1637.568089,1.791,123.4376,"RCP2.6",2050,8.5898,-13.7671,0.733,0.0753786061350149
"Rice","Sri Lanka","Asia",7.87305,80.7718,27.28367615,1637.568089,2.094,158.862,"RCP4.5",2050,8.1441,-15.5452,0.958,0.0970109280139984
"Rice","Sri Lanka","Asia",7.87305,80.7718,27.28367615,1637.568089,2.593,108.8296,"RCP8.5",2050,7.5154,-16.1655,1.341,0.0664580610302794
"Rice","Thailand","Asia",15.87,100.993,28.8458252,1254.342238,1.791,27.3900000000001,"RCP2.6",2050,5.939,-6.79615,0.867,0.0218361458063251
"Rice","Thailand","Asia",15.87,100.993,28.8458252,1254.342238,2.094,39.0764000000001,"RCP4.5",2050,5.648,-9.81138,1.239,0.0311529013503571
"Rice","Thailand","Asia",15.87,100.993,28.8458252,1254.342238,2.593,102.6212,"RCP8.5",2050,5.2493,-11.2912,1.761,0.081812759621031
"Rice","United States","North America",37.0902,-95.7129,15.58033752,1203.976081,1.791,16.0688000000001,"RCP2.6",2050,6.6745,-3.50386,1.246,0.0133464445461854
"Rice","United States","North America",37.0902,-95.7129,15.58033752,1203.976081,2.094,-27.3899999999999,"RCP4.5",2050,6.3804,-7.25932,1.622,-0.022749621385543
"Rice","United States","North America",37.0902,-95.7129,15.58033752,1203.976081,2.593,-14.9731999999999,"RCP8.5",2050,5.5075,-20.1321,2.358,-0.0124364596907635
"Rice","Vietnam","Asia",14.0583,108.277,23.19642639,1920.868957,1.791,83.996,"RCP2.6",2050,7.4178,-5.23507,0.847,0.0437281261139148
"Rice","Vietnam","Asia",14.0583,108.277,23.19642639,1920.868957,2.094,72.6748000000001,"RCP4.5",2050,7.1826,-7.42419,1.189,0.037834335202909
"Rice","Vietnam","Asia",14.0583,108.277,23.19642639,1920.868957,2.593,115.038,"RCP8.5",2050,6.9372,-9.83232,1.693,0.0598885205473181
"Rice","Bangladesh","Asia",23.685,90.3563,26.6985836,1988.957443,1.791,-16.7992000000003,"RCP2.6",2050,7.5451,11.762,0.828,-0.0084462340102469
"Rice","Bangladesh","Asia",23.685,90.3563,26.6985836,1988.957443,2.094,12.0516,"RCP4.5",2050,7.6905,16.5807,1.381,0.00605925483343788
"Rice","Bangladesh","Asia",23.685,90.3563,26.6985836,1988.957443,2.593,31.7724000000001,"RCP8.5",2050,7.387,16.4801,1.979,0.0159743991063363
"Rice","Brazil","Central and South America",-14.235,-51.9253,27.84780884,1513.528663,1.791,-20.8164000000002,"RCP2.6",2050,4.5736,9.96504,0.825,-0.0137535551911779
"Rice","Brazil","Central and South America",-14.235,-51.9253,27.84780884,1513.528663,2.094,7.30399999999995,"RCP4.5",2050,4.6714,14.9105,1.277,0.00482580883900971
"Rice","Brazil","Central and South America",-14.235,-51.9253,27.84780884,1513.528663,2.593,5.84319999999989,"RCP8.5",2050,4.6139,17.7053,1.855,0.00386064707120772
"Rice","Cambodia","Asia",12.5657,104.991,28.75430107,1532.786194,1.791,103.3516,"RCP2.6",2050,7.8953,-1.39746,0.757,0.0674272774667228
"Rice","Cambodia","Asia",12.5657,104.991,28.75430107,1532.786194,2.094,117.5944,"RCP4.5",2050,7.9287,-0.44551,1.147,0.0767193757748577
"Rice","Cambodia","Asia",12.5657,104.991,28.75430107,1532.786194,2.593,100.43,"RCP8.5",2050,7.9379,1.65658,1.617,0.0655212060189003
"Rice","China","Asia",35.8617,104.195,7.118629932,390.3343252,1.791,70.1184,"RCP2.6",2050,5.5737,2.75305,1.412,0.179636776663371
"Rice","China","Asia",35.8617,104.195,7.118629932,390.3343252,2.094,89.4740000000001,"RCP4.5",2050,5.7713,7.13269,1.607,0.229224011888156
"Rice","China","Asia",35.8617,104.195,7.118629932,390.3343252,2.593,66.1012,"RCP8.5",2050,5.8782,9.14093,2.404,0.169345086333699
"Rice","Egypt","Africa",26.8206,30.8025,23.0616703,1.764165124,1.791,-2.1912,"RCP2.6",2050,9.0444,-12.0644,0.964,-1.24206060429976
"Rice","Egypt","Africa",26.8206,30.8025,23.0616703,1.764165124,2.094,-5.1128,"RCP4.5",2050,9.0978,-11.1319,1.245,-2.89814141003277
"Rice","Egypt","Africa",26.8206,30.8025,23.0616703,1.764165124,2.593,-11.3212,"RCP8.5",2050,8.6753,-16.1474,2.007,-6.41731312221542
"Rice","India","Asia",20.5937,78.9629,28.37262726,1096.823568,1.791,83.6308000000001,"RCP2.6",2050,6.983,-7.12586,0.8,0.0762481792331436
"Rice","India","Asia",20.5937,78.9629,28.37262726,1096.823568,2.094,24.8336,"RCP4.5",2050,7.0658,-3.72067,1.336,0.0226413807329859
"Rice","India","Asia",20.5937,78.9629,28.37262726,1096.823568,2.593,61.3536,"RCP8.5",2050,6.9599,-3.0748,1.886,0.0559375288697298
"Rice","Indonesia","Asia",-0.78928,113.921,26.23529816,3891.50319,1.791,-3.65199999999995,"RCP2.6",2050,8.7865,6.9031,0.701,-0.000938454839092641
"Rice","Indonesia","Asia",-0.78928,113.921,26.23529816,3891.50319,2.094,88.0132,"RCP4.5",2050,9.082,12.0898,0.991,0.022616761622133
"Rice","Indonesia","Asia",-0.78928,113.921,26.23529816,3891.50319,2.593,135.8544,"RCP8.5",2050,9.2766,17.1387,1.449,0.0349105200142467
"Rice","Iran","Asia",32.4279,53.688,17.17997932,87.95369329,1.791,26.6596,"RCP2.6",2050,3.5715,-25.219,1.212,0.303109500042235
"Rice","Iran","Asia",32.4279,53.688,17.17997932,87.95369329,2.094,24.1032,"RCP4.5",2050,3.3043,-31.5506,1.475,0.274044205517637
"Rice","Iran","Asia",32.4279,53.688,17.17997932,87.95369329,2.593,11.3212,"RCP8.5",2050,2.9386,-33.9458,2.184,0.128717732894648
"Rice","Japan","Asia",36.2048,138.253,9.483380318,1237.055779,1.791,87.2827999999999,"RCP2.6",2050,4.4307,11.0944,1.288,0.0705568831104421
"Rice","Japan","Asia",36.2048,138.253,9.483380318,1237.055779,2.094,58.0667999999999,"RCP4.5",2050,4.5763,16.3259,1.54,0.0469395163789133
"Rice","Japan","Asia",36.2048,138.253,9.483380318,1237.055779,2.593,52.2235999999999,"RCP8.5",2050,4.7697,25.5043,2.14,0.0422160430326076
"Rice","Korea_Rep","Asia",35.9078,127.767,9.508642197,1420.416472,1.791,95.3172000000001,"RCP2.6",2050,4.4108,17.5295,1.421,0.0671051074659743
"Rice","Korea_Rep","Asia",35.9078,127.767,9.508642197,1420.416472,2.094,135.4892,"RCP4.5",2050,4.682,25.5033,1.637,0.0953869535244308
"Rice","Korea_Rep","Asia",35.9078,127.767,9.508642197,1420.416472,2.593,125.2636,"RCP8.5",2050,5.0014,35.8532,2.278,0.0881879381640964
"Rice","Laos","Asia",19.8563,102.495,23.32266808,1765.343251,1.791,11.3212,"RCP2.6",2050,6.0402,0.86292,0.932,0.00641303043676462
"Rice","Laos","Asia",19.8563,102.495,23.32266808,1765.343251,2.094,2.19119999999994,"RCP4.5",2050,5.926,3.3068,1.382,0.00124123169743828
"Rice","Laos","Asia",19.8563,102.495,23.32266808,1765.343251,2.593,86.9176,"RCP8.5",2050,5.762,7.10162,1.945,0.0492355239983864
"Rice","Madagascar","Africa",-18.7669,46.8691,20.17173767,1436.672999,1.791,5.47799999999997,"RCP2.6",2050,5.2296,8.64008,0.743,0.00381297623315323
"Rice","Madagascar","Africa",-18.7669,46.8691,20.17173767,1436.672999,2.094,60.9884,"RCP4.5",2050,4.8394,13.2011,1.156,0.0424511353957728
"Rice","Madagascar","Africa",-18.7669,46.8691,20.17173767,1436.672999,2.593,74.1356,"RCP8.5",2050,4.1282,17.8229,1.46,0.0516022783553406
"Rice","Myanmar","Asia",21.914,95.9562,27.78360558,806.9570284,1.791,16.0688,"RCP2.6",2050,7.5509,2.51213,0.832,0.0199128323249883
"Rice","Myanmar","Asia",21.914,95.9562,27.78360558,806.9570284,2.094,56.9712,"RCP4.5",2050,7.6646,5.26479,1.147,0.0706000418795039
"Rice","Myanmar","Asia",21.914,95.9562,27.78360558,806.9570284,2.593,83.6308000000001,"RCP8.5",2050,7.9918,9.29323,1.707,0.103637240964144
"Rice","Nepal","Asia",28.3949,84.124,14.6274662,2651.266199,1.791,47.8411999999999,"RCP2.6",2050,2.8396,-13.4279,1.015,0.0180446610823329
"Rice","Nepal","Asia",28.3949,84.124,14.6274662,2651.266199,2.094,77.7875999999999,"RCP4.5",2050,2.6427,-8.65778,1.45,0.0293397924468466
"Rice","Nepal","Asia",28.3949,84.124,14.6274662,2651.266199,2.593,134.7588,"RCP8.5",2050,2.1899,-10.2089,2.105,0.0508280911403118
"Rice","Nigeria","Africa",9.082,8.67528,24.86382675,1325.664964,1.791,-10.2256000000001,"RCP2.6",2050,2.2516,7.41359,0.855,-0.00771356283652986
"Rice","Nigeria","Africa",9.082,8.67528,24.86382675,1325.664964,2.094,84.7263999999999,"RCP4.5",2050,2.2508,11.7451,1.169,0.0639123777883896
"Rice","Nigeria","Africa",9.082,8.67528,24.86382675,1325.664964,2.593,24.8336,"RCP8.5",2050,2.1047,16.3095,1.788,0.0187329383172866
"Rice","Pakistan","Asia",30.3753,69.3451,19.71436882,285.1325424,1.791,28.8508,"RCP2.6",2050,3.4535,-56.5385,0.967,0.101183820538893
"Rice","Pakistan","Asia",30.3753,69.3451,19.71436882,285.1325424,2.094,20.4512,"RCP4.5",2050,2.732,-65.4638,1.659,0.0717252398756712
"Rice","Pakistan","Asia",30.3753,69.3451,19.71436882,285.1325424,2.593,20.8164,"RCP8.5",2050,2.2725,-67.0355,2.267,0.073006047730594
"Rice","Philippines","Asia",13,122,26.84768105,2416.52991,1.791,142.428,"RCP2.6",2050,6.058,7.35203,0.7,0.0589390594383332
"Rice","Philippines","Asia",13,122,26.84768105,2416.52991,2.094,112.1164,"RCP4.5",2050,5.9554,10.5745,0.96,0.0463956185835084
"Rice","Philippines","Asia",13,122,26.84768105,2416.52991,2.593,203.7816,"RCP8.5",2050,5.4516,14.2204,1.407,0.084328192734846
"Rice","Sri Lanka","Asia",7.87305,80.7718,27.28367615,1637.568089,1.791,123.4376,"RCP2.6",2050,9.204,-8.17421,0.733,0.0753786061350149
"Rice","Sri Lanka","Asia",7.87305,80.7718,27.28367615,1637.568089,2.094,158.862,"RCP4.5",2050,9.1537,-5.43147,0.958,0.0970109280139984
"Rice","Sri Lanka","Asia",7.87305,80.7718,27.28367615,1637.568089,2.593,108.8296,"RCP8.5",2050,8.8854,-1.04716,1.341,0.0664580610302794
"Rice","Thailand","Asia",15.87,100.993,28.8458252,1254.342238,1.791,27.3900000000001,"RCP2.6",2050,6.3474,-1.00186,0.867,0.0218361458063251
"Rice","Thailand","Asia",15.87,100.993,28.8458252,1254.342238,2.094,39.0764000000001,"RCP4.5",2050,6.3277,0.6039,1.239,0.0311529013503571
"Rice","Thailand","Asia",15.87,100.993,28.8458252,1254.342238,2.593,102.6212,"RCP8.5",2050,6.1737,3.95568,1.761,0.081812759621031
"Rice","United States","North America",37.0902,-95.7129,15.58033752,1203.976081,1.791,16.0688000000001,"RCP2.6",2050,7.1571,2.22598,1.246,0.0133464445461854
"Rice","United States","North America",37.0902,-95.7129,15.58033752,1203.976081,2.094,-27.3899999999999,"RCP4.5",2050,7.1864,3.23456,1.622,-0.022749621385543
"Rice","United States","North America",37.0902,-95.7129,15.58033752,1203.976081,2.593,-14.9731999999999,"RCP8.5",2050,6.5469,-6.09025,2.358,-0.0124364596907635
"Rice","Vietnam","Asia",14.0583,108.277,23.19642639,1920.868957,1.791,83.996,"RCP2.6",2050,7.9423,0.75852,0.847,0.0437281261139148
"Rice","Vietnam","Asia",14.0583,108.277,23.19642639,1920.868957,2.094,72.6748000000001,"RCP4.5",2050,8.0732,3.46304,1.189,0.037834335202909
"Rice","Vietnam","Asia",14.0583,108.277,23.19642639,1920.868957,2.593,115.038,"RCP8.5",2050,8.2187,6.41325,1.693,0.0598885205473181
"Rice","Bangladesh","Asia",23.685,90.3563,26.6985836,1988.957443,1.833,101.1604,"RCP2.6",2080,7.1178,2.69813,0.881,0.0508610178443119
"Rice","Bangladesh","Asia",23.685,90.3563,26.6985836,1988.957443,2.607,147.1756,"RCP4.5",2080,7.0672,3.67828,1.91,0.0739963544810747
"Rice","Bangladesh","Asia",23.685,90.3563,26.6985836,1988.957443,4.118,238.4756,"RCP8.5",2080,5.6759,-14.1959,3.65,0.119899800188937
"Rice","Brazil","Central and South America",-14.235,-51.9253,27.84780884,1513.528663,1.833,-8.76480000000015,"RCP2.6",2080,4.686,3.60295,0.877,-0.00579097060681179
"Rice","Brazil","Central and South America",-14.235,-51.9253,27.84780884,1513.528663,2.607,2.19120000000003,"RCP4.5",2080,4.6598,4.31565,1.86,0.00144774265170294
"Rice","Brazil","Central and South America",-14.235,-51.9253,27.84780884,1513.528663,4.118,28.8508,"RCP8.5",2080,4.0539,-3.74838,3.585,0.0190619449140885
"Rice","Cambodia","Asia",12.5657,104.991,28.75430107,1532.786194,1.833,90.9348,"RCP2.6",2080,7.6423,-7.21083,0.822,0.0593264738134769
"Rice","Cambodia","Asia",12.5657,104.991,28.75430107,1532.786194,2.607,104.4472,"RCP4.5",2080,7.3018,-11.3503,1.663,0.0681420542596562
"Rice","Cambodia","Asia",12.5657,104.991,28.75430107,1532.786194,4.118,154.4796,"RCP8.5",2080,6.2077,-22.7382,3.168,0.100783527803617
"Rice","China","Asia",35.8617,104.195,7.118629932,390.3343252,1.833,49.3020000000001,"RCP2.6",2080,5.3012,-2.57091,1.475,0.126307108591433
"Rice","China","Asia",35.8617,104.195,7.118629932,390.3343252,2.607,157.036,"RCP4.5",2080,5.1239,-5.40366,2.334,0.402311531069008
"Rice","China","Asia",35.8617,104.195,7.118629932,390.3343252,4.118,111.386,"RCP8.5",2080,4.3226,-20.6303,4.332,0.285360504595459
"Rice","Egypt","Africa",26.8206,30.8025,23.0616703,1.764165124,1.833,-3.2868,"RCP2.6",2080,8.3446,-19.4979,1.066,-1.86309090644964
"Rice","Egypt","Africa",26.8206,30.8025,23.0616703,1.764165124,2.607,-6.2084,"RCP4.5",2080,7.761,-25.4479,1.807,-3.51917171218265
"Rice","Egypt","Africa",26.8206,30.8025,23.0616703,1.764165124,4.118,-13.5124,"RCP8.5",2080,5.533,-49.971,3.709,-7.65937372651518
"Rice","India","Asia",20.5937,78.9629,28.37262726,1096.823568,1.833,82.1700000000002,"RCP2.6",2080,6.8758,-9.7153,0.863,0.074916333307674
"Rice","India","Asia",20.5937,78.9629,28.37262726,1096.823568,2.607,115.7684,"RCP4.5",2080,6.5868,-12.0507,1.881,0.105548789593478
"Rice","India","Asia",20.5937,78.9629,28.37262726,1096.823568,4.118,177.122,"RCP8.5",2080,5.342,-27.5571,3.675,0.161486318463208
"Rice","Indonesia","Asia",-0.78928,113.921,26.23529816,3891.50319,1.833,39.8067999999999,"RCP2.6",2080,8.6517,2.61672,0.71,0.0102291577461099
"Rice","Indonesia","Asia",-0.78928,113.921,26.23529816,3891.50319,2.607,117.9596,"RCP4.5",2080,8.3914,0.24028,1.461,0.0303120913026927
"Rice","Indonesia","Asia",-0.78928,113.921,26.23529816,3891.50319,4.118,187.7128,"RCP8.5",2080,7.6116,-5.9503,2.91,0.0482365787293624
"Rice","Iran","Asia",32.4279,53.688,17.17997932,87.95369329,1.833,3.28679999999997,"RCP2.6",2080,3.5951,-27.2363,1.244,0.0373696643887684
"Rice","Iran","Asia",32.4279,53.688,17.17997932,87.95369329,2.607,4.01720000000005,"RCP4.5",2080,2.9471,-41.5624,2.222,0.0456740342529401
"Rice","Iran","Asia",32.4279,53.688,17.17997932,87.95369329,4.118,11.3212,"RCP8.5",2080,1.672,-64.4532,4.267,0.128717732894648
"Rice","Japan","Asia",36.2048,138.253,9.483380318,1237.055779,1.833,72.3096,"RCP2.6",2080,4.2808,2.56997,1.291,0.0584529826605337
"Rice","Japan","Asia",36.2048,138.253,9.483380318,1237.055779,2.607,107.3688,"RCP4.5",2080,4.2789,4.22652,2.173,0.0867938227383682
"Rice","Japan","Asia",36.2048,138.253,9.483380318,1237.055779,4.118,80.344,"RCP8.5",2080,4.1775,5.75874,3.932,0.0649477585117041
"Rice","Korea_Rep","Asia",35.9078,127.767,9.508642197,1420.416472,1.833,36.8852000000001,"RCP2.6",2080,4.2445,13.75,1.441,0.025967876835492
"Rice","Korea_Rep","Asia",35.9078,127.767,9.508642197,1420.416472,2.607,165.4356,"RCP4.5",2080,4.2992,16.5349,2.297,0.116469784222553
"Rice","Korea_Rep","Asia",35.9078,127.767,9.508642197,1420.416472,4.118,181.8696,"RCP8.5",2080,4.2721,18.5682,4.17,0.128039630337376
"Rice","Laos","Asia",19.8563,102.495,23.32266808,1765.343251,1.833,45.65,"RCP2.6",2080,6.103,-5.69724,1.014,0.0258589936966315
"Rice","Laos","Asia",19.8563,102.495,23.32266808,1765.343251,2.607,76.692,"RCP4.5",2080,5.7474,-7.1387,1.961,0.043443109410341
"Rice","Laos","Asia",19.8563,102.495,23.32266808,1765.343251,4.118,102.6212,"RCP8.5",2080,4.6479,-15.8599,3.542,0.0581310178300277
"Rice","Madagascar","Africa",-18.7669,46.8691,20.17173767,1436.672999,1.833,63.5447999999999,"RCP2.6",2080,5.9451,2.98418,0.736,0.0442305243045776
"Rice","Madagascar","Africa",-18.7669,46.8691,20.17173767,1436.672999,2.607,68.6576,"RCP4.5",2080,5.2328,0.76835,1.557,0.0477893021221874
"Rice","Madagascar","Africa",-18.7669,46.8691,20.17173767,1436.672999,4.118,22.6424,"RCP8.5",2080,3.7457,-2.75491,3.027,0.0157603017637001
"Rice","Myanmar","Asia",21.914,95.9562,27.78360558,806.9570284,1.833,104.8124,"RCP2.6",2080,7.2268,-2.91179,0.87,0.129885974483446
"Rice","Myanmar","Asia",21.914,95.9562,27.78360558,806.9570284,2.607,125.2636,"RCP4.5",2080,7.1194,-3.11583,1.761,0.155229579260704
"Rice","Myanmar","Asia",21.914,95.9562,27.78360558,806.9570284,4.118,143.8888,"RCP8.5",2080,6.8053,-8.0806,3.171,0.17831036218285
"Rice","Nepal","Asia",28.3949,84.124,14.6274662,2651.266199,1.833,66.1012000000001,"RCP2.6",2080,3.4107,-17.8716,1.04,0.0249319363045974
"Rice","Nepal","Asia",28.3949,84.124,14.6274662,2651.266199,2.607,228.25,"RCP4.5",2080,3.0902,-17.4368,2.05,0.0860909402783059
"Rice","Nepal","Asia",28.3949,84.124,14.6274662,2651.266199,4.118,310.7852,"RCP8.5",2080,1.8526,-31.7569,3.99,0.117221424282941
"Rice","Nigeria","Africa",9.082,8.67528,24.86382675,1325.664964,1.833,-59.5276000000001,"RCP2.6",2080,2.4629,1.91921,0.872,-0.0449039550840842
"Rice","Nigeria","Africa",9.082,8.67528,24.86382675,1325.664964,2.607,48.9368,"RCP4.5",2080,2.3443,0.09336,1.789,0.0369149078605354
"Rice","Nigeria","Africa",9.082,8.67528,24.86382675,1325.664964,4.118,120.1508,"RCP8.5",2080,1.8854,-3.97156,3.497,0.090634363329225
"Rice","Pakistan","Asia",30.3753,69.3451,19.71436882,285.1325424,1.833,40.9024,"RCP2.6",2080,4.0764,-51.0594,1.03,0.143450479751342
"Rice","Pakistan","Asia",30.3753,69.3451,19.71436882,285.1325424,2.607,-0.730399999999997,"RCP4.5",2080,2.6204,-71.0447,2.455,-0.00256161570984539
"Rice","Pakistan","Asia",30.3753,69.3451,19.71436882,285.1325424,4.118,23.3728,"RCP8.5",2080,0.9965,-88.9053,4.408,0.0819717027150529
"Rice","Philippines","Asia",13,122,26.84768105,2416.52991,1.833,141.3324,"RCP2.6",2080,6.3309,0.26853,0.725,0.0584856820580383
"Rice","Philippines","Asia",13,122,26.84768105,2416.52991,2.607,189.5388,"RCP4.5",2080,5.9903,-2.11397,1.424,0.0784342867910127
"Rice","Philippines","Asia",13,122,26.84768105,2416.52991,4.118,283.7604,"RCP8.5",2080,4.7902,-7.06721,2.773,0.117424741496372
"Rice","Sri Lanka","Asia",7.87305,80.7718,27.28367615,1637.568089,1.833,121.6116,"RCP2.6",2080,9.1444,-12.8363,0.717,0.0742635379969229
"Rice","Sri Lanka","Asia",7.87305,80.7718,27.28367615,1637.568089,2.607,184.426,"RCP4.5",2080,8.6079,-17.1826,1.425,0.112621881947286
"Rice","Sri Lanka","Asia",7.87305,80.7718,27.28367615,1637.568089,4.118,117.5944,"RCP8.5",2080,7.0318,-25.8906,2.853,0.0718103880931207
"Rice","Thailand","Asia",15.87,100.993,28.8458252,1254.342238,1.833,75.2312,"RCP2.6",2080,6.4889,-5.49064,0.964,0.059976613814706
"Rice","Thailand","Asia",15.87,100.993,28.8458252,1254.342238,2.607,89.8391999999998,"RCP4.5",2080,6.1757,-8.97922,1.821,0.0716225582447458
"Rice","Thailand","Asia",15.87,100.993,28.8458252,1254.342238,4.118,116.4988,"RCP8.5",2080,5.2998,-15.8088,3.38,0.092876406829569
"Rice","United States","North America",37.0902,-95.7129,15.58033752,1203.976081,1.833,4.74760000000001,"RCP2.6",2080,6.7488,-6.5313,1.21,0.00394326770682748
"Rice","United States","North America",37.0902,-95.7129,15.58033752,1203.976081,2.607,18.6252,"RCP4.5",2080,6.1998,-13.6884,2.171,0.0154697425421693
